,FIPS,Median_Household_Income_2018,Income_Ctg,transit_scores,Test Date,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,After Order,pop_density,proportion_cases,log_proportion,dt_test_date,Pre Trend,Post Trend,NatLogDiff
1718,36047,60862,1,,4/10/2020,1528,26243,2887,50491,1,35369.2,0.529269138,-0.63625821,4/10/2020,39,16,0.05998894
1719,36047,60862,2,,4/11/2020,1228,27471,2670,53161,1,35369.2,0.459925094,-0.776691643,4/11/2020,40,17,0.045731616
1720,36047,60862,1,,4/12/2020,933,28404,2029,55190,1,35369.2,0.45983243,-0.776893139,4/12/2020,41,18,0.033399078
1721,36047,60862,2,,4/13/2020,902,29306,2055,57245,1,35369.2,0.43892944,-0.823416607,4/13/2020,42,19,0.031262293
1722,36047,60862,2,,4/14/2020,2663,31969,5103,62348,1,35369.2,0.521849892,-0.650375295,4/14/2020,43,20,0.08697441
1723,36047,60862,1,,4/15/2020,1552,33521,3724,66072,1,35369.2,0.416756176,-0.875253938,4/15/2020,44,21,0.047405425
1724,36047,60862,2,,4/16/2020,1184,34705,3347,69419,1,35369.2,0.353749627,-1.039165886,4/16/2020,45,22,0.034711661
1725,36047,60862,1,,4/17/2020,1058,35763,3016,72435,1,35369.2,0.350795756,-1.047551117,4/17/2020,46,23,0.030030071
1726,36047,60862,1,,4/18/2020,719,36482,2390,74825,1,35369.2,0.30083682,-1.201187287,4/18/2020,47,24,0.019905149
1727,36047,60862,2,,4/19/2020,548,37030,1835,76660,1,35369.2,0.298637602,-1.208524474,4/19/2020,48,25,0.014909407
1728,36047,60862,2,,4/20/2020,664,37694,2300,78960,1,35369.2,0.288695652,-1.242382252,4/20/2020,49,26,0.017772536
1729,36047,60862,1,,4/21/2020,787,38481,2827,81787,1,35369.2,0.278386983,-1.278743109,4/21/2020,50,27,0.020663682
1730,36047,60862,1,,4/22/2020,873,39354,3526,85313,1,35369.2,0.247589336,-1.395983807,4/22/2020,51,28,0.022433009
1731,36047,60862,3,,4/23/2020,1294,40648,5030,90343,1,35369.2,0.257256461,-1.357681788,4/23/2020,52,29,0.032352013
1732,36047,60862,3,,4/24/2020,1012,41660,4021,94364,1,35369.2,0.251678687,-1.379602057,4/24/2020,53,30,0.024591802
1733,36047,60862,1,,4/25/2020,827,42487,3685,98049,1,35369.2,0.224423338,-1.49422111,4/25/2020,54,31,0.019656711
1734,36047,60862,1,,4/26/2020,527,43014,2684,100733,1,35369.2,0.196348733,-1.62786295,4/26/2020,55,32,0.012327497
1735,36047,60862,1,,4/27/2020,573,43587,2940,103673,1,35369.2,0.194897959,-1.635279144,4/27/2020,56,33,0.013233297
1736,36047,60862,2,,4/28/2020,649,44236,3873,107546,1,35369.2,0.167570359,-1.786351963,4/28/2020,57,34,0.014779996
1737,36047,60862,3,,4/29/2020,636,44872,3944,111490,1,35369.2,0.161257606,-1.824752152,4/29/2020,58,35,0.014275055
1738,36047,60862,2,,4/30/2020,647,45519,3927,115417,1,35369.2,0.164756812,-1.80328476,4/30/2020,59,36,0.014315829
1739,36047,60862,2,,5/1/2020,756,46275,4717,120134,1,35369.2,0.160271359,-1.830886907,5/1/2020,60,37,0.016472037
1740,36047,60862,3,,5/2/2020,564,46839,3804,123938,1,35369.2,0.148264984,-1.908754172,5/2/2020,61,38,0.012114331
1741,36047,60862,1,,5/3/2020,344,47183,2545,126483,1,35369.2,0.135166994,-2.001244272,5/3/2020,62,39,0.007317469
1742,36047,60862,1,,5/4/2020,396,47579,3364,129847,1,35369.2,0.117717004,-2.13947181,5/4/2020,63,40,0.008357829
1743,36047,60862,2,,5/5/2020,395,47974,3597,133444,1,35369.2,0.109813734,-2.208969679,5/5/2020,64,41,0.00826771
1744,36047,60862,2,,5/6/2020,576,48550,5284,138728,1,35369.2,0.109008327,-2.216331005,5/6/2020,65,42,0.011934997
1745,36047,60862,1,,5/7/2020,448,48998,4582,143310,1,35369.2,0.097773898,-2.325097631,5/7/2020,66,43,0.009185286
1746,36047,60862,2,,5/8/2020,463,49461,4747,148057,1,35369.2,0.097535285,-2.327541064,5/8/2020,67,44,0.009404999
1747,36047,60862,1,,5/9/2020,356,49817,3682,151739,1,35369.2,0.096686583,-2.336280631,5/9/2020,68,45,0.007171811
1748,36047,60862,3,,5/10/2020,255,50072,2825,154564,1,35369.2,0.090265487,-2.405000098,5/10/2020,69,46,0.005105678
1749,36047,60862,2,,5/11/2020,259,50331,2984,157548,1,35369.2,0.086796247,-2.4441919,5/11/2020,70,47,0.00515922
1750,36047,60862,1,,5/12/2020,336,50667,4615,162163,1,35369.2,0.072806067,-2.619955987,5/12/2020,71,48,0.006653622
1751,36047,60862,2,,5/13/2020,428,51095,6107,168270,1,35369.2,0.070083511,-2.658067738,5/13/2020,72,49,0.008411834
1778,36049,52660,2,0,3/28/2020,54,54,189,1161,1,21.3,0.285714286,-1.252762968,3/28/2020,26,3,0
1785,36049,52660,3,0,4/4/2020,27,81,513,2727,1,21.3,0.052631579,-2.944438979,4/4/2020,33,10,0.405465108
1786,36049,52660,1,0,4/5/2020,81,162,297,3024,1,21.3,0.272727273,-1.299282984,4/5/2020,34,11,0.693147181
1794,36049,52660,1,0,4/13/2020,27,189,297,4860,1,21.3,0.090909091,-2.397895273,4/13/2020,42,19,0.15415068
1796,36049,52660,2,0,4/15/2020,27,216,189,5049,1,21.3,0.142857143,-1.945910149,4/15/2020,44,21,0.133531393
1800,36049,52660,2,0,4/19/2020,27,243,189,5670,1,21.3,0.142857143,-1.945910149,4/19/2020,48,25,0.117783036
1817,36049,52660,3,0,5/6/2020,27,270,675,10125,1,21.3,0.04,-3.218875825,5/6/2020,65,42,0.105360516
1819,36049,52660,2,0,5/8/2020,27,297,2295,12960,1,21.3,0.011764706,-4.442651256,5/8/2020,67,44,0.09531018
1824,36049,52660,2,0,5/13/2020,27,324,837,18819,1,21.3,0.032258065,-3.433987204,5/13/2020,72,49,0.087011377
1842,36051,61027,1,1756308768,3/19/2020,27,27,297,567,0,103.5,0.090909091,-2.397895273,3/19/2020,17,0,0
1843,36051,61027,3,1756308768,3/20/2020,27,54,351,918,0,103.5,0.076923077,-2.564949357,3/20/2020,18,0,0.693147181
1845,36051,61027,2,1756308768,3/22/2020,27,81,81,1134,0,103.5,0.333333333,-1.098612289,3/22/2020,20,0,0.405465108
1850,36051,61027,2,1756308768,3/27/2020,54,135,297,2322,1,103.5,0.181818182,-1.704748092,3/27/2020,25,2,0.510825624
1851,36051,61027,1,1756308768,3/28/2020,135,270,459,2781,1,103.5,0.294117647,-1.223775432,3/28/2020,26,3,0.693147181
1852,36051,61027,2,1756308768,3/29/2020,54,324,270,3051,1,103.5,0.2,-1.609437912,3/29/2020,27,4,0.182321557
1853,36051,61027,1,1756308768,3/30/2020,27,351,270,3321,1,103.5,0.1,-2.302585093,3/30/2020,28,5,0.080042708
1854,36051,61027,1,1756308768,3/31/2020,27,378,648,3969,1,103.5,0.041666667,-3.17805383,3/31/2020,29,6,0.074107972
1856,36051,61027,3,1756308768,4/2/2020,54,432,324,4752,1,103.5,0.166666667,-1.791759469,4/2/2020,31,8,0.133531393
1857,36051,61027,1,1756308768,4/3/2020,54,486,486,5238,1,103.5,0.111111111,-2.197224577,4/3/2020,32,9,0.117783036
1858,36051,61027,2,1756308768,4/4/2020,27,513,729,5967,1,103.5,0.037037037,-3.295836866,4/4/2020,33,10,0.054067221
1859,36051,61027,2,1756308768,4/5/2020,81,594,378,6345,1,103.5,0.214285714,-1.540445041,4/5/2020,34,11,0.146603474
1860,36051,61027,1,1756308768,4/6/2020,27,621,486,6831,1,103.5,0.055555556,-2.890371758,4/6/2020,35,12,0.044451763
1861,36051,61027,2,1756308768,4/7/2020,54,675,621,7452,1,103.5,0.086956522,-2.442347035,4/7/2020,36,13,0.083381609
1862,36051,61027,3,1756308768,4/8/2020,27,702,459,7911,1,103.5,0.058823529,-2.833213344,4/8/2020,37,14,0.039220713
1863,36051,61027,2,1756308768,4/9/2020,81,783,702,8613,1,103.5,0.115384615,-2.159484249,4/9/2020,38,15,0.109199292
1864,36051,61027,2,1756308768,4/10/2020,27,810,189,8802,1,103.5,0.142857143,-1.945910149,4/10/2020,39,16,0.033901552
1867,36051,61027,1,1756308768,4/13/2020,27,837,540,9639,1,103.5,0.05,-2.995732274,4/13/2020,42,19,0.032789823
1869,36051,61027,3,1756308768,4/15/2020,27,864,216,10071,1,103.5,0.125,-2.079441542,4/15/2020,44,21,0.031748698
1870,36051,61027,3,1756308768,4/16/2020,54,918,486,10557,1,103.5,0.111111111,-2.197224577,4/16/2020,45,22,0.060624622
1871,36051,61027,3,1756308768,4/17/2020,81,999,540,11097,1,103.5,0.15,-1.897119985,4/17/2020,46,23,0.084557388
1872,36051,61027,1,1756308768,4/18/2020,54,1053,810,11907,1,103.5,0.066666667,-2.708050201,4/18/2020,47,24,0.052643733
1876,36051,61027,2,1756308768,4/22/2020,54,1107,594,13662,1,103.5,0.090909091,-2.397895273,4/22/2020,51,28,0.050010421
1877,36051,61027,1,1756308768,4/23/2020,81,1188,1458,15120,1,103.5,0.055555556,-2.890371758,4/23/2020,52,29,0.070617567
1878,36051,61027,1,1756308768,4/24/2020,378,1566,7965,23085,1,103.5,0.047457627,-3.047918027,4/24/2020,53,30,0.276253377
1879,36051,61027,2,1756308768,4/25/2020,54,1620,1647,24732,1,103.5,0.032786885,-3.417726684,4/25/2020,54,31,0.033901552
1880,36051,61027,3,1756308768,4/26/2020,54,1674,405,25137,1,103.5,0.133333333,-2.014903021,4/26/2020,55,32,0.032789823
1881,36051,61027,1,1756308768,4/27/2020,81,1755,648,25785,1,103.5,0.125,-2.079441542,4/27/2020,56,33,0.047252885
1882,36051,61027,1,1756308768,4/28/2020,54,1809,972,26757,1,103.5,0.055555556,-2.890371758,4/28/2020,57,34,0.030305349
1883,36051,61027,2,1756308768,4/29/2020,54,1863,918,27675,1,103.5,0.058823529,-2.833213344,4/29/2020,58,35,0.029413885
1884,36051,61027,1,1756308768,4/30/2020,108,1971,1161,28836,1,103.5,0.093023256,-2.374905755,4/30/2020,59,36,0.056352937
1885,36051,61027,2,1756308768,5/1/2020,81,2052,1188,30024,1,103.5,0.068181818,-2.685577345,5/1/2020,60,37,0.040273899
1886,36051,61027,3,1756308768,5/2/2020,189,2241,1404,31428,1,103.5,0.134615385,-2.00533357,5/2/2020,61,38,0.088107268
1887,36051,61027,1,1756308768,5/3/2020,54,2295,702,32130,1,103.5,0.076923077,-2.564949357,5/3/2020,62,39,0.023810649
1888,36051,61027,1,1756308768,5/4/2020,27,2322,1404,33534,1,103.5,0.019230769,-3.951243719,5/4/2020,63,40,0.01169604
1889,36051,61027,2,1756308768,5/5/2020,81,2403,1404,34938,1,103.5,0.057692308,-2.85263143,5/5/2020,64,41,0.034289073
1890,36051,61027,2,1756308768,5/6/2020,162,2565,2700,37638,1,103.5,0.06,-2.813410717,5/6/2020,65,42,0.065240522
1891,36051,61027,2,1756308768,5/7/2020,135,2700,1512,39150,1,103.5,0.089285714,-2.415913778,5/7/2020,66,43,0.051293294
1892,36051,61027,2,1756308768,5/8/2020,27,2727,1323,40473,1,103.5,0.020408163,-3.891820298,5/8/2020,67,44,0.009950331
1893,36051,61027,2,1756308768,5/9/2020,27,2754,1566,42039,1,103.5,0.017241379,-4.060443011,5/9/2020,68,45,0.009852296
1896,36051,61027,2,1756308768,5/12/2020,27,2781,5319,53460,1,103.5,0.005076142,-5.283203729,5/12/2020,71,48,0.009756175
1897,36051,61027,1,1756308768,5/13/2020,81,2862,3051,56511,1,103.5,0.026548673,-3.62877553,5/13/2020,72,49,0.028710106
1917,36053,59114,1,0,3/21/2020,26,26,234,858,0,112.2,0.111111111,-2.197224577,3/21/2020,19,0,0
1918,36053,59114,2,0,3/22/2020,78,104,364,1222,0,112.2,0.214285714,-1.540445041,3/22/2020,20,0,1.386294361
1919,36053,59114,1,0,3/23/2020,26,130,260,1482,0,112.2,0.1,-2.302585093,3/23/2020,21,0,0.223143551
1920,36053,59114,2,0,3/24/2020,52,182,390,1872,0,112.2,0.133333333,-2.014903021,3/24/2020,22,0,0.336472237
1921,36053,59114,2,0,3/25/2020,52,234,728,2600,0,112.2,0.071428571,-2.63905733,3/25/2020,23,0,0.251314428
1922,36053,59114,1,0,3/26/2020,208,442,598,3198,1,112.2,0.347826087,-1.056052674,3/26/2020,24,1,0.635988767
1923,36053,59114,3,0,3/27/2020,52,494,728,3926,1,112.2,0.071428571,-2.63905733,3/27/2020,25,2,0.111225635
1924,36053,59114,2,0,3/28/2020,130,624,884,4810,1,112.2,0.147058824,-1.916922612,3/28/2020,26,3,0.233614851
1925,36053,59114,1,0,3/29/2020,260,884,780,5590,1,112.2,0.333333333,-1.098612289,3/29/2020,27,4,0.348306694
1926,36053,59114,2,0,3/30/2020,182,1066,1014,6604,1,112.2,0.179487179,-1.717651497,3/30/2020,28,5,0.187211542
1927,36053,59114,2,0,3/31/2020,260,1326,1430,8034,1,112.2,0.181818182,-1.704748092,3/31/2020,29,6,0.218253566
1928,36053,59114,3,0,4/1/2020,234,1560,1742,9776,1,112.2,0.134328358,-2.007468042,4/1/2020,30,7,0.162518929
1929,36053,59114,1,0,4/2/2020,260,1820,1820,11596,1,112.2,0.142857143,-1.945910149,4/2/2020,31,8,0.15415068
1930,36053,59114,2,0,4/3/2020,104,1924,520,12116,1,112.2,0.2,-1.609437912,4/3/2020,32,9,0.055569851
1931,36053,59114,2,0,4/4/2020,130,2054,728,12844,1,112.2,0.178571429,-1.722766598,4/4/2020,33,10,0.065382759
1932,36053,59114,1,0,4/5/2020,78,2132,338,13182,1,112.2,0.230769231,-1.466337069,4/5/2020,34,11,0.037271395
1933,36053,59114,3,0,4/6/2020,156,2288,1664,14846,1,112.2,0.09375,-2.367123614,4/6/2020,35,12,0.070617567
1934,36053,59114,2,0,4/7/2020,52,2340,1118,15964,1,112.2,0.046511628,-3.068052935,4/7/2020,36,13,0.022472856
1935,36053,59114,1,0,4/8/2020,26,2366,312,16276,1,112.2,0.083333333,-2.48490665,4/8/2020,37,14,0.011049836
1936,36053,59114,1,0,4/9/2020,208,2574,1404,17680,1,112.2,0.148148148,-1.909542505,4/9/2020,38,15,0.084260344
1938,36053,59114,2,0,4/11/2020,52,2626,234,18096,1,112.2,0.222222222,-1.504077397,4/11/2020,40,17,0.020000667
1940,36053,59114,2,0,4/13/2020,78,2704,1300,19578,1,112.2,0.06,-2.813410717,4/13/2020,42,19,0.029270382
1941,36053,59114,2,0,4/14/2020,26,2730,104,19682,1,112.2,0.25,-1.386294361,4/14/2020,43,20,0.009569451
1945,36053,59114,1,0,4/18/2020,26,2756,182,20254,1,112.2,0.142857143,-1.945910149,4/18/2020,47,24,0.009478744
1951,36053,59114,2,0,4/24/2020,390,3146,7644,28392,1,112.2,0.051020408,-2.975529566,4/24/2020,53,30,0.132351451
1952,36053,59114,3,0,4/25/2020,52,3198,572,28964,1,112.2,0.090909091,-2.397895273,4/25/2020,54,31,0.01639381
1953,36053,59114,1,0,4/26/2020,26,3224,416,29380,1,112.2,0.0625,-2.772588722,4/26/2020,55,32,0.00809721
1954,36053,59114,3,0,4/27/2020,52,3276,676,30056,1,112.2,0.076923077,-2.564949357,4/27/2020,56,33,0.016000341
1956,36053,59114,2,0,4/29/2020,130,3406,312,31590,1,112.2,0.416666667,-0.875468737,4/29/2020,58,35,0.038915416
1957,36053,59114,2,0,4/30/2020,208,3614,1326,32916,1,112.2,0.156862745,-1.852384091,4/30/2020,59,36,0.05927661
1958,36053,59114,3,0,5/1/2020,260,3874,1404,34320,1,112.2,0.185185185,-1.686398954,5/1/2020,60,37,0.069472373
1959,36053,59114,1,0,5/2/2020,52,3926,676,34996,1,112.2,0.076923077,-2.564949357,5/2/2020,61,38,0.013333531
1960,36053,59114,1,0,5/3/2020,1716,5642,3666,38662,1,112.2,0.468085106,-0.759105148,5/3/2020,62,39,0.362617517
1961,36053,59114,2,0,5/4/2020,156,5798,1118,39780,1,112.2,0.139534884,-1.969440646,5/4/2020,63,40,0.027274418
1962,36053,59114,2,0,5/5/2020,208,6006,4992,44772,1,112.2,0.041666667,-3.17805383,5/5/2020,64,41,0.035245939
1963,36053,59114,2,0,5/6/2020,390,6396,5304,50076,1,112.2,0.073529412,-2.610069793,5/6/2020,65,42,0.062913825
1964,36053,59114,2,0,5/7/2020,78,6474,2470,52546,1,112.2,0.031578947,-3.455264603,5/7/2020,66,43,0.012121361
1965,36053,59114,2,0,5/8/2020,26,6500,1300,53846,1,112.2,0.02,-3.912023005,5/8/2020,67,44,0.004008021
1966,36053,59114,3,0,5/9/2020,26,6526,962,54808,1,112.2,0.027027027,-3.610917913,5/9/2020,68,45,0.003992021
1969,36053,59114,2,0,5/12/2020,52,6578,2054,57902,1,112.2,0.025316456,-3.676300672,5/12/2020,71,48,0.00793655
1970,36053,59114,1,0,5/13/2020,52,6630,1586,59488,1,112.2,0.032786885,-3.417726684,5/13/2020,72,49,0.007874056
1981,36055,60240,2,5812682601,3/12/2020,32,32,320,416,0,1132.6,0.1,-2.302585093,3/12/2020,10,0,0
1982,36055,60240,1,5812682601,3/13/2020,32,64,128,544,0,1132.6,0.25,-1.386294361,3/13/2020,11,0,0.693147181
1984,36055,60240,2,5812682601,3/15/2020,224,288,1248,1856,0,1132.6,0.179487179,-1.717651497,3/15/2020,13,0,1.504077397
1985,36055,60240,2,5812682601,3/16/2020,32,320,928,2784,0,1132.6,0.034482759,-3.36729583,3/16/2020,14,0,0.105360516
1986,36055,60240,3,5812682601,3/17/2020,128,448,2400,5184,0,1132.6,0.053333333,-2.931193752,3/17/2020,15,0,0.336472237
1987,36055,60240,3,5812682601,3/18/2020,416,864,4896,10080,0,1132.6,0.08496732,-2.465488564,3/18/2020,16,0,0.656779536
1988,36055,60240,1,5812682601,3/19/2020,160,1024,6176,16256,0,1132.6,0.025906736,-3.653252276,3/19/2020,17,0,0.169899037
1989,36055,60240,1,5812682601,3/20/2020,320,1344,4736,20992,0,1132.6,0.067567568,-2.694627181,3/20/2020,18,0,0.271933715
1990,36055,60240,3,5812682601,3/21/2020,480,1824,7872,28864,0,1132.6,0.06097561,-2.797281335,3/21/2020,19,0,0.30538165
1991,36055,60240,2,5812682601,3/22/2020,608,2432,13312,42176,0,1132.6,0.045673077,-3.086246281,3/22/2020,20,0,0.287682072
1992,36055,60240,1,5812682601,3/23/2020,640,3072,7008,49184,0,1132.6,0.091324201,-2.393339456,3/23/2020,21,0,0.233614851
1993,36055,60240,2,5812682601,3/24/2020,704,3776,5504,54688,0,1132.6,0.127906977,-2.056452023,3/24/2020,22,0,0.206336433
1994,36055,60240,1,5812682601,3/25/2020,672,4448,8160,62848,0,1132.6,0.082352941,-2.496741107,3/25/2020,23,0,0.163789309
1995,36055,60240,2,5812682601,3/26/2020,672,5120,7424,70272,1,1132.6,0.090517241,-2.402214934,3/26/2020,24,1,0.140699882
1996,36055,60240,1,5812682601,3/27/2020,1024,6144,8096,78368,1,1132.6,0.126482213,-2.067653586,3/27/2020,25,2,0.182321557
1997,36055,60240,1,5812682601,3/28/2020,864,7008,9024,87392,1,1132.6,0.095744681,-2.346070205,3/28/2020,26,3,0.131576358
1998,36055,60240,3,5812682601,3/29/2020,736,7744,4128,91520,1,1132.6,0.178294574,-1.724318188,3/29/2020,27,4,0.099865996
1999,36055,60240,2,5812682601,3/30/2020,1600,9344,12256,103776,1,1132.6,0.130548303,-2.036011984,3/30/2020,28,5,0.187816076
2000,36055,60240,1,5812682601,3/31/2020,1824,11168,11392,115168,1,1132.6,0.16011236,-1.831879463,3/31/2020,29,6,0.17831812
2001,36055,60240,1,5812682601,4/1/2020,2272,13440,12192,127360,1,1132.6,0.186351706,-1.680119498,4/1/2020,30,7,0.185182789
2002,36055,60240,1,5812682601,4/2/2020,1408,14848,10752,138112,1,1132.6,0.130952381,-2.032921526,4/2/2020,31,8,0.099629841
2003,36055,60240,2,5812682601,4/3/2020,1536,16384,10496,148608,1,1132.6,0.146341463,-1.921812597,4/3/2020,32,9,0.098440073
2004,36055,60240,1,5812682601,4/4/2020,1152,17536,8864,157472,1,1132.6,0.129963899,-2.040498568,4/4/2020,33,10,0.067950662
2005,36055,60240,2,5812682601,4/5/2020,832,18368,7200,164672,1,1132.6,0.115555556,-2.158003864,4/5/2020,34,11,0.046354109
2006,36055,60240,2,5812682601,4/6/2020,704,19072,9760,174432,1,1132.6,0.072131148,-2.629269323,4/6/2020,35,12,0.037611271
2007,36055,60240,1,5812682601,4/7/2020,1760,20832,13440,187872,1,1132.6,0.130952381,-2.032921526,4/7/2020,36,13,0.088268975
2008,36055,60240,3,5812682601,4/8/2020,1504,22336,12224,200096,1,1132.6,0.123036649,-2.095273007,4/8/2020,37,14,0.069709461
2009,36055,60240,1,5812682601,4/9/2020,1408,23744,12160,212256,1,1132.6,0.115789474,-2.155981619,4/9/2020,38,15,0.06113014
2010,36055,60240,2,5812682601,4/10/2020,800,24544,9088,221344,1,1132.6,0.088028169,-2.430098413,4/10/2020,39,16,0.033137558
2011,36055,60240,1,5812682601,4/11/2020,992,25536,7040,228384,1,1132.6,0.140909091,-1.959640342,4/11/2020,40,17,0.039621796
2012,36055,60240,1,5812682601,4/12/2020,800,26336,5024,233408,1,1132.6,0.159235669,-1.83736998,4/12/2020,41,18,0.030847603
2013,36055,60240,2,5812682601,4/13/2020,864,27200,9728,243136,1,1132.6,0.088815789,-2.421190835,4/13/2020,42,19,0.032280149
2014,36055,60240,2,5812682601,4/14/2020,1088,28288,11296,254432,1,1132.6,0.09631728,-2.340107532,4/14/2020,43,20,0.039220713
2015,36055,60240,2,5812682601,4/15/2020,1536,29824,8288,262720,1,1132.6,0.185328185,-1.685627051,4/15/2020,44,21,0.052875752
2016,36055,60240,1,5812682601,4/16/2020,1376,31200,9472,272192,1,1132.6,0.14527027,-1.929159339,4/16/2020,45,22,0.045104656
2017,36055,60240,2,5812682601,4/17/2020,1056,32256,8320,280512,1,1132.6,0.126923077,-2.06417407,4/17/2020,46,23,0.033285978
2018,36055,60240,2,5812682601,4/18/2020,768,33024,6464,286976,1,1132.6,0.118811881,-2.130213867,4/18/2020,47,24,0.023530497
2019,36055,60240,1,5812682601,4/19/2020,704,33728,6016,292992,1,1132.6,0.117021277,-2.145399509,4/19/2020,48,25,0.021093783
2020,36055,60240,1,5812682601,4/20/2020,512,34240,7328,300320,1,1132.6,0.069868996,-2.661133281,4/20/2020,49,26,0.015066198
2021,36055,60240,2,5812682601,4/21/2020,1344,35584,13088,313408,1,1132.6,0.102689487,-2.276045538,4/21/2020,50,27,0.038501547
2022,36055,60240,2,5812682601,4/22/2020,1280,36864,16000,329408,1,1132.6,0.08,-2.525728644,4/22/2020,51,28,0.035339366
2023,36055,60240,1,5812682601,4/23/2020,1504,38368,15040,344448,1,1132.6,0.1,-2.302585093,4/23/2020,52,29,0.039988314
2024,36055,60240,2,5812682601,4/24/2020,2752,41120,36288,380736,1,1132.6,0.075837743,-2.579159188,4/24/2020,53,30,0.069270842
2025,36055,60240,2,5812682601,4/25/2020,992,42112,10912,391648,1,1132.6,0.090909091,-2.397895273,4/25/2020,54,31,0.023838115
2026,36055,60240,2,5812682601,4/26/2020,480,42592,7488,399136,1,1132.6,0.064102564,-2.747270914,4/26/2020,55,32,0.011333707
2027,36055,60240,2,5812682601,4/27/2020,1280,43872,17376,416512,1,1132.6,0.073664825,-2.608229866,4/27/2020,56,33,0.029609861
2028,36055,60240,3,5812682601,4/28/2020,1056,44928,16960,433472,1,1132.6,0.062264151,-2.776369445,4/28/2020,57,34,0.023784905
2029,36055,60240,1,5812682601,4/29/2020,1184,46112,15008,448480,1,1132.6,0.078891258,-2.539684856,4/29/2020,58,35,0.026012011
2030,36055,60240,3,5812682601,4/30/2020,1184,47296,18528,467008,1,1132.6,0.063903282,-2.750384565,4/30/2020,59,36,0.025352506
2031,36055,60240,1,5812682601,5/1/2020,1792,49088,16640,483648,1,1132.6,0.107692308,-2.228477121,5/1/2020,60,37,0.03718888
2032,36055,60240,2,5812682601,5/2/2020,1024,50112,18272,501920,1,1132.6,0.056042032,-2.881653307,5/2/2020,61,38,0.020645895
2033,36055,60240,3,5812682601,5/3/2020,928,51040,29248,531168,1,1132.6,0.031728665,-3.450534741,5/3/2020,62,39,0.018349139
2034,36055,60240,1,5812682601,5/4/2020,896,51936,23072,554240,1,1132.6,0.038834951,-3.248434627,5/4/2020,63,40,0.017402552
2035,36055,60240,1,5812682601,5/5/2020,1024,52960,26944,581184,1,1132.6,0.038004751,-3.270044111,5/5/2020,64,41,0.01952472
2036,36055,60240,2,5812682601,5/6/2020,1056,54016,34816,616000,1,1132.6,0.030330882,-3.495588866,5/6/2020,65,42,0.019743387
2037,36055,60240,2,5812682601,5/7/2020,1504,55520,33344,649344,1,1132.6,0.045105566,-3.098749621,5/7/2020,66,43,0.027463017
2038,36055,60240,1,5812682601,5/8/2020,1280,56800,35648,684992,1,1132.6,0.035906643,-3.326832966,5/8/2020,67,44,0.02279301
2039,36055,60240,2,5812682601,5/9/2020,1472,58272,36736,721728,1,1132.6,0.040069686,-3.21713518,5/9/2020,68,45,0.025585378
2040,36055,60240,1,5812682601,5/10/2020,928,59200,27648,749376,1,1132.6,0.033564815,-3.394276939,5/10/2020,69,46,0.015799838
2041,36055,60240,1,5812682601,5/11/2020,1280,60480,25504,774880,1,1132.6,0.050188206,-2.991975225,5/11/2020,70,47,0.02139119
2042,36055,60240,1,5812682601,5/12/2020,2208,62688,45536,820416,1,1132.6,0.048489108,-3.026416093,5/12/2020,71,48,0.03585731
2043,36055,60240,2,5812682601,5/13/2020,1920,64608,44832,865248,1,1132.6,0.042826552,-3.150596984,5/13/2020,72,49,0.0301682
2056,36057,43799,1,700680467,3/14/2020,22,22,66,110,0,124.6,0.333333333,-1.098612289,3/14/2020,12,0,0
2059,36057,43799,2,700680467,3/17/2020,22,44,308,528,0,124.6,0.071428571,-2.63905733,3/17/2020,15,0,0.693147181
2062,36057,43799,3,700680467,3/20/2020,22,66,594,1518,0,124.6,0.037037037,-3.295836866,3/20/2020,18,0,0.405465108
2066,36057,43799,1,700680467,3/24/2020,22,88,110,2310,0,124.6,0.2,-1.609437912,3/24/2020,22,0,0.287682072
