County FIPS,Test Date,POP_ESTIMATE_2018,sdi_score,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,Rolling Avg New Cases,Per Capita Rate,sdi_quartile,sdi_quartile_label
36021,2020-03-25,59916,24,1,13,22,277,1.8571428571428572,3.099577503743336,"(3.999, 24.0]",Q1
36021,2020-03-26,59916,24,7,20,20,297,2.7142857142857144,4.530151736240261,"(3.999, 24.0]",Q1
36021,2020-03-27,59916,24,2,22,15,312,2.857142857142857,4.768580774989747,"(3.999, 24.0]",Q1
36021,2020-03-28,59916,24,1,23,11,323,2.5714285714285716,4.291722697490773,"(3.999, 24.0]",Q1
36021,2020-03-29,59916,24,3,26,26,349,2.2857142857142856,3.814864619991798,"(3.999, 24.0]",Q1
36021,2020-03-30,59916,24,4,30,14,363,2.7142857142857144,4.530151736240261,"(3.999, 24.0]",Q1
36021,2020-03-31,59916,24,1,31,12,375,2.7142857142857144,4.530151736240261,"(3.999, 24.0]",Q1
36021,2020-04-01,59916,24,5,36,21,396,3.2857142857142856,5.4838678912382095,"(3.999, 24.0]",Q1
36021,2020-04-02,59916,24,6,42,22,418,3.142857142857143,5.245438852488722,"(3.999, 24.0]",Q1
36021,2020-04-03,59916,24,7,49,20,438,3.857142857142857,6.437584046236159,"(3.999, 24.0]",Q1
36021,2020-04-04,59916,24,2,51,15,453,4.0,6.676013084985647,"(3.999, 24.0]",Q1
36021,2020-04-05,59916,24,8,59,23,476,4.714285714285714,7.868158278733083,"(3.999, 24.0]",Q1
36021,2020-04-06,59916,24,2,61,15,491,4.428571428571429,7.39130020123411,"(3.999, 24.0]",Q1
36021,2020-04-07,59916,24,2,63,8,499,4.571428571428571,7.629729239983596,"(3.999, 24.0]",Q1
36021,2020-04-08,59916,24,7,70,27,526,4.857142857142857,8.106587317482571,"(3.999, 24.0]",Q1
36021,2020-04-09,59916,24,4,74,55,581,4.571428571428571,7.629729239983596,"(3.999, 24.0]",Q1
36021,2020-04-10,59916,24,3,77,30,611,4.0,6.676013084985647,"(3.999, 24.0]",Q1
36021,2020-04-11,59916,24,2,79,35,646,4.0,6.676013084985647,"(3.999, 24.0]",Q1
36021,2020-04-12,59916,24,1,80,27,673,3.0,5.007009813739235,"(3.999, 24.0]",Q1
36021,2020-04-13,59916,24,4,84,30,703,3.2857142857142856,5.4838678912382095,"(3.999, 24.0]",Q1
36021,2020-04-14,59916,24,12,96,55,758,4.714285714285714,7.868158278733083,"(3.999, 24.0]",Q1
36021,2020-04-15,59916,24,3,99,28,786,4.142857142857143,6.914442123735134,"(3.999, 24.0]",Q1
36021,2020-04-16,59916,24,2,101,20,806,3.857142857142857,6.437584046236159,"(3.999, 24.0]",Q1
36021,2020-04-17,59916,24,4,105,32,838,4.0,6.676013084985647,"(3.999, 24.0]",Q1
36021,2020-04-18,59916,24,2,107,34,872,4.0,6.676013084985647,"(3.999, 24.0]",Q1
36021,2020-04-19,59916,24,4,111,17,889,4.428571428571429,7.39130020123411,"(3.999, 24.0]",Q1
36021,2020-04-20,59916,24,2,113,24,913,4.142857142857143,6.914442123735134,"(3.999, 24.0]",Q1
36021,2020-04-21,59916,24,4,117,34,947,3.0,5.007009813739235,"(3.999, 24.0]",Q1
36021,2020-04-22,59916,24,6,123,35,982,3.4285714285714284,5.722296929987697,"(3.999, 24.0]",Q1
36021,2020-04-23,59916,24,6,129,35,1017,4.0,6.676013084985647,"(3.999, 24.0]",Q1
36021,2020-04-24,59916,24,11,140,105,1122,5.0,8.345016356232058,"(3.999, 24.0]",Q1
36021,2020-04-25,59916,24,3,143,27,1149,5.142857142857143,8.583445394981545,"(3.999, 24.0]",Q1
36021,2020-04-26,59916,24,3,146,22,1171,5.0,8.345016356232058,"(3.999, 24.0]",Q1
36021,2020-04-27,59916,24,8,154,33,1204,5.857142857142857,9.775590588728983,"(3.999, 24.0]",Q1
36021,2020-04-28,59916,24,11,165,37,1241,6.857142857142857,11.444593859975393,"(3.999, 24.0]",Q1
36021,2020-04-29,59916,24,5,170,61,1302,6.714285714285714,11.206164821225906,"(3.999, 24.0]",Q1
36021,2020-04-30,59916,24,32,202,76,1378,10.428571428571429,17.405319828712578,"(3.999, 24.0]",Q1
36021,2020-05-01,59916,24,3,205,37,1415,9.285714285714286,15.49788751871668,"(3.999, 24.0]",Q1
36021,2020-05-02,59916,24,4,209,57,1472,9.428571428571429,15.736316557466166,"(3.999, 24.0]",Q1
36021,2020-05-03,59916,24,4,213,38,1510,9.571428571428571,15.974745596215653,"(3.999, 24.0]",Q1
36021,2020-05-04,59916,24,16,229,79,1589,10.714285714285714,17.882177906211552,"(3.999, 24.0]",Q1
36021,2020-05-05,59916,24,62,291,188,1777,18.0,30.04205888243541,"(3.999, 24.0]",Q1
36021,2020-05-06,59916,24,11,302,58,1835,18.857142857142858,31.472633114932332,"(3.999, 24.0]",Q1
36021,2020-05-07,59916,24,2,304,70,1905,14.571428571428571,24.31976195244771,"(3.999, 24.0]",Q1
36021,2020-05-08,59916,24,0,304,42,1947,14.142857142857142,23.60447483619925,"(3.999, 24.0]",Q1
36021,2020-05-09,59916,24,8,312,264,2211,14.714285714285714,24.558190991197197,"(3.999, 24.0]",Q1
36021,2020-05-10,59916,24,2,314,41,2252,14.428571428571429,24.081332913698226,"(3.999, 24.0]",Q1
36021,2020-05-11,59916,24,0,314,55,2307,12.142857142857142,20.266468293706428,"(3.999, 24.0]",Q1
36021,2020-05-12,59916,24,4,318,85,2392,3.857142857142857,6.437584046236159,"(3.999, 24.0]",Q1
36021,2020-05-13,59916,24,9,327,100,2492,3.5714285714285716,5.960725968737185,"(3.999, 24.0]",Q1
36021,2020-05-14,59916,24,6,333,95,2587,4.142857142857143,6.914442123735134,"(3.999, 24.0]",Q1
36021,2020-05-15,59916,24,5,338,71,2658,4.857142857142857,8.106587317482571,"(3.999, 24.0]",Q1
36021,2020-05-16,59916,24,2,340,68,2726,4.0,6.676013084985647,"(3.999, 24.0]",Q1
36021,2020-05-17,59916,24,6,346,86,2812,4.571428571428571,7.629729239983596,"(3.999, 24.0]",Q1
36021,2020-05-18,59916,24,4,350,39,2851,5.142857142857143,8.583445394981545,"(3.999, 24.0]",Q1
36021,2020-05-19,59916,24,0,350,107,2958,4.571428571428571,7.629729239983596,"(3.999, 24.0]",Q1
36021,2020-05-20,59916,24,5,355,128,3086,4.0,6.676013084985647,"(3.999, 24.0]",Q1
36021,2020-05-21,59916,24,1,356,78,3164,3.2857142857142856,5.4838678912382095,"(3.999, 24.0]",Q1
36021,2020-05-22,59916,24,3,359,96,3260,3.0,5.007009813739235,"(3.999, 24.0]",Q1
36021,2020-05-23,59916,24,6,365,94,3354,3.5714285714285716,5.960725968737185,"(3.999, 24.0]",Q1
36021,2020-05-24,59916,24,7,372,134,3488,3.7142857142857144,6.199155007486672,"(3.999, 24.0]",Q1
36021,2020-05-25,59916,24,1,373,145,3633,3.2857142857142856,5.4838678912382095,"(3.999, 24.0]",Q1
36021,2020-05-26,59916,24,7,380,62,3695,4.285714285714286,7.152871162484621,"(3.999, 24.0]",Q1
36021,2020-05-27,59916,24,0,380,145,3840,3.5714285714285716,5.960725968737185,"(3.999, 24.0]",Q1
36021,2020-05-28,59916,24,2,382,159,3999,3.7142857142857144,6.199155007486672,"(3.999, 24.0]",Q1
36021,2020-05-29,59916,24,1,383,125,4124,3.4285714285714284,5.722296929987697,"(3.999, 24.0]",Q1
36021,2020-05-30,59916,24,4,387,211,4335,3.142857142857143,5.245438852488722,"(3.999, 24.0]",Q1
36021,2020-05-31,59916,24,2,389,94,4429,2.4285714285714284,4.0532936587412856,"(3.999, 24.0]",Q1
36021,2020-06-01,59916,24,2,391,167,4596,2.5714285714285716,4.291722697490773,"(3.999, 24.0]",Q1
36021,2020-06-02,59916,24,8,399,393,4989,2.7142857142857144,4.530151736240261,"(3.999, 24.0]",Q1
36021,2020-06-03,59916,24,1,400,276,5265,2.857142857142857,4.768580774989747,"(3.999, 24.0]",Q1
36021,2020-06-04,59916,24,11,411,269,5534,4.142857142857143,6.914442123735134,"(3.999, 24.0]",Q1
36021,2020-06-05,59916,24,1,412,225,5759,4.142857142857143,6.914442123735134,"(3.999, 24.0]",Q1
36021,2020-06-06,59916,24,2,414,211,5970,3.857142857142857,6.437584046236159,"(3.999, 24.0]",Q1
36021,2020-06-07,59916,24,0,414,144,6114,3.5714285714285716,5.960725968737185,"(3.999, 24.0]",Q1
36023,2020-03-02,47823,38,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-03,47823,38,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-04,47823,38,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-05,47823,38,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-06,47823,38,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-07,47823,38,0,0,1,1,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-08,47823,38,0,0,0,1,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-09,47823,38,0,0,0,1,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-10,47823,38,0,0,0,1,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-11,47823,38,0,0,0,1,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-12,47823,38,0,0,0,1,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-13,47823,38,0,0,0,1,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-14,47823,38,0,0,1,2,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-15,47823,38,0,0,0,2,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-16,47823,38,0,0,2,4,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-17,47823,38,0,0,1,5,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-18,47823,38,0,0,1,6,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-19,47823,38,0,0,7,13,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-20,47823,38,0,0,15,28,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-03-21,47823,38,1,1,17,45,0.14285714285714285,0.2987205797569012,"(37.5, 52.0]",Q3
36023,2020-03-22,47823,38,1,2,55,100,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-03-23,47823,38,0,2,30,130,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-03-24,47823,38,0,2,3,133,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-03-25,47823,38,0,2,41,174,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-03-26,47823,38,2,4,34,208,0.5714285714285714,1.1948823190276048,"(37.5, 52.0]",Q3
36023,2020-03-27,47823,38,1,5,45,253,0.7142857142857143,1.493602898784506,"(37.5, 52.0]",Q3
36023,2020-03-28,47823,38,1,6,28,281,0.7142857142857143,1.493602898784506,"(37.5, 52.0]",Q3
36023,2020-03-29,47823,38,2,8,48,329,0.8571428571428571,1.792323478541407,"(37.5, 52.0]",Q3
36023,2020-03-30,47823,38,0,8,9,338,0.8571428571428571,1.792323478541407,"(37.5, 52.0]",Q3
36023,2020-03-31,47823,38,0,8,12,350,0.8571428571428571,1.792323478541407,"(37.5, 52.0]",Q3
36023,2020-04-01,47823,38,0,8,42,392,0.8571428571428571,1.792323478541407,"(37.5, 52.0]",Q3
36023,2020-04-02,47823,38,2,10,54,446,0.8571428571428571,1.792323478541407,"(37.5, 52.0]",Q3
36023,2020-04-03,47823,38,0,10,32,478,0.7142857142857143,1.493602898784506,"(37.5, 52.0]",Q3
36023,2020-04-04,47823,38,0,10,38,516,0.5714285714285714,1.1948823190276048,"(37.5, 52.0]",Q3
36023,2020-04-05,47823,38,3,13,42,558,0.7142857142857143,1.493602898784506,"(37.5, 52.0]",Q3
36023,2020-04-06,47823,38,3,16,25,583,1.1428571428571428,2.3897646380552096,"(37.5, 52.0]",Q3
36023,2020-04-07,47823,38,0,16,18,601,1.1428571428571428,2.3897646380552096,"(37.5, 52.0]",Q3
36023,2020-04-08,47823,38,0,16,41,642,1.1428571428571428,2.3897646380552096,"(37.5, 52.0]",Q3
36023,2020-04-09,47823,38,1,17,25,667,1.0,2.091044058298308,"(37.5, 52.0]",Q3
36023,2020-04-10,47823,38,0,17,20,687,1.0,2.091044058298308,"(37.5, 52.0]",Q3
36023,2020-04-11,47823,38,1,18,18,705,1.1428571428571428,2.3897646380552096,"(37.5, 52.0]",Q3
36023,2020-04-12,47823,38,2,20,18,723,1.0,2.091044058298308,"(37.5, 52.0]",Q3
36023,2020-04-13,47823,38,2,22,38,761,0.8571428571428571,1.792323478541407,"(37.5, 52.0]",Q3
36023,2020-04-14,47823,38,1,23,6,767,1.0,2.091044058298308,"(37.5, 52.0]",Q3
36023,2020-04-15,47823,38,1,24,17,784,1.1428571428571428,2.3897646380552096,"(37.5, 52.0]",Q3
36023,2020-04-16,47823,38,1,25,13,797,1.1428571428571428,2.3897646380552096,"(37.5, 52.0]",Q3
36023,2020-04-17,47823,38,0,25,19,816,1.1428571428571428,2.3897646380552096,"(37.5, 52.0]",Q3
36023,2020-04-18,47823,38,0,25,11,827,1.0,2.091044058298308,"(37.5, 52.0]",Q3
36023,2020-04-19,47823,38,0,25,12,839,0.7142857142857143,1.493602898784506,"(37.5, 52.0]",Q3
36023,2020-04-20,47823,38,0,25,2,841,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-04-21,47823,38,0,25,5,846,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-04-22,47823,38,0,25,30,876,0.14285714285714285,0.2987205797569012,"(37.5, 52.0]",Q3
36023,2020-04-23,47823,38,0,25,30,906,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-04-24,47823,38,3,28,109,1015,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-04-25,47823,38,0,28,26,1041,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-04-26,47823,38,0,28,16,1057,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-04-27,47823,38,0,28,7,1064,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-04-28,47823,38,0,28,22,1086,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-04-29,47823,38,0,28,26,1112,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-04-30,47823,38,0,28,31,1143,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-05-01,47823,38,0,28,30,1173,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-05-02,47823,38,0,28,16,1189,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-05-03,47823,38,0,28,42,1231,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-05-04,47823,38,0,28,12,1243,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-05-05,47823,38,0,28,33,1276,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-05-06,47823,38,1,29,27,1303,0.14285714285714285,0.2987205797569012,"(37.5, 52.0]",Q3
36023,2020-05-07,47823,38,0,29,38,1341,0.14285714285714285,0.2987205797569012,"(37.5, 52.0]",Q3
36023,2020-05-08,47823,38,0,29,96,1437,0.14285714285714285,0.2987205797569012,"(37.5, 52.0]",Q3
36023,2020-05-09,47823,38,0,29,29,1466,0.14285714285714285,0.2987205797569012,"(37.5, 52.0]",Q3
36023,2020-05-10,47823,38,0,29,27,1493,0.14285714285714285,0.2987205797569012,"(37.5, 52.0]",Q3
36023,2020-05-11,47823,38,1,30,33,1526,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-05-12,47823,38,1,31,40,1566,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-05-13,47823,38,2,33,50,1616,0.5714285714285714,1.1948823190276048,"(37.5, 52.0]",Q3
36023,2020-05-14,47823,38,0,33,95,1711,0.5714285714285714,1.1948823190276048,"(37.5, 52.0]",Q3
36023,2020-05-15,47823,38,1,34,221,1932,0.7142857142857143,1.493602898784506,"(37.5, 52.0]",Q3
36023,2020-05-16,47823,38,0,34,140,2072,0.7142857142857143,1.493602898784506,"(37.5, 52.0]",Q3
36023,2020-05-17,47823,38,1,35,99,2171,0.8571428571428571,1.792323478541407,"(37.5, 52.0]",Q3
36023,2020-05-18,47823,38,1,36,62,2233,0.8571428571428571,1.792323478541407,"(37.5, 52.0]",Q3
36023,2020-05-19,47823,38,0,36,77,2310,0.7142857142857143,1.493602898784506,"(37.5, 52.0]",Q3
36023,2020-05-20,47823,38,0,36,144,2454,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-05-21,47823,38,1,37,86,2540,0.5714285714285714,1.1948823190276048,"(37.5, 52.0]",Q3
36023,2020-05-22,47823,38,1,38,223,2763,0.5714285714285714,1.1948823190276048,"(37.5, 52.0]",Q3
36023,2020-05-23,47823,38,1,39,147,2910,0.7142857142857143,1.493602898784506,"(37.5, 52.0]",Q3
36023,2020-05-24,47823,38,0,39,221,3131,0.5714285714285714,1.1948823190276048,"(37.5, 52.0]",Q3
36023,2020-05-25,47823,38,0,39,64,3195,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-05-26,47823,38,0,39,82,3277,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-05-27,47823,38,0,39,34,3311,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-05-28,47823,38,0,39,207,3518,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-05-29,47823,38,2,41,188,3706,0.42857142857142855,0.8961617392707035,"(37.5, 52.0]",Q3
36023,2020-05-30,47823,38,0,41,261,3967,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-05-31,47823,38,0,41,84,4051,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-06-01,47823,38,0,41,128,4179,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-06-02,47823,38,0,41,92,4271,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-06-03,47823,38,0,41,130,4401,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-06-04,47823,38,0,41,343,4744,0.2857142857142857,0.5974411595138024,"(37.5, 52.0]",Q3
36023,2020-06-05,47823,38,0,41,294,5038,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-06-06,47823,38,0,41,201,5239,0.0,0.0,"(37.5, 52.0]",Q3
36023,2020-06-07,47823,38,1,42,179,5418,0.14285714285714285,0.2987205797569012,"(37.5, 52.0]",Q3
36025,2020-03-02,44527,51,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-03,44527,51,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-04,44527,51,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-05,44527,51,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-06,44527,51,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-07,44527,51,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-08,44527,51,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-09,44527,51,0,0,1,1,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-10,44527,51,0,0,1,2,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-11,44527,51,0,0,2,4,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-12,44527,51,1,1,1,5,0.14285714285714285,0.3208326248279535,"(37.5, 52.0]",Q3
36025,2020-03-13,44527,51,0,1,1,6,0.14285714285714285,0.3208326248279535,"(37.5, 52.0]",Q3
36025,2020-03-14,44527,51,0,1,1,7,0.14285714285714285,0.3208326248279535,"(37.5, 52.0]",Q3
36025,2020-03-15,44527,51,0,1,5,12,0.14285714285714285,0.3208326248279535,"(37.5, 52.0]",Q3
36025,2020-03-16,44527,51,0,1,0,12,0.14285714285714285,0.3208326248279535,"(37.5, 52.0]",Q3
36025,2020-03-17,44527,51,0,1,0,12,0.14285714285714285,0.3208326248279535,"(37.5, 52.0]",Q3
36025,2020-03-18,44527,51,0,1,1,13,0.14285714285714285,0.3208326248279535,"(37.5, 52.0]",Q3
36025,2020-03-19,44527,51,0,1,4,17,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-20,44527,51,0,1,8,25,0.0,0.0,"(37.5, 52.0]",Q3
36025,2020-03-21,44527,51,2,3,10,35,0.2857142857142857,0.641665249655907,"(37.5, 52.0]",Q3
36025,2020-03-22,44527,51,0,3,10,45,0.2857142857142857,0.641665249655907,"(37.5, 52.0]",Q3
36025,2020-03-23,44527,51,0,3,5,50,0.2857142857142857,0.641665249655907,"(37.5, 52.0]",Q3
36025,2020-03-24,44527,51,2,5,5,55,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-03-25,44527,51,2,7,12,67,0.8571428571428571,1.924995748967721,"(37.5, 52.0]",Q3
36025,2020-03-26,44527,51,1,8,7,74,1.0,2.2458283737956743,"(37.5, 52.0]",Q3
36025,2020-03-27,44527,51,0,8,13,87,1.0,2.2458283737956743,"(37.5, 52.0]",Q3
36025,2020-03-28,44527,51,0,8,4,91,0.7142857142857143,1.6041631241397676,"(37.5, 52.0]",Q3
36025,2020-03-29,44527,51,3,11,12,103,1.1428571428571428,2.566660998623628,"(37.5, 52.0]",Q3
36025,2020-03-30,44527,51,5,16,11,114,1.8571428571428572,4.1708241227633955,"(37.5, 52.0]",Q3
36025,2020-03-31,44527,51,4,20,13,127,2.142857142857143,4.812489372419302,"(37.5, 52.0]",Q3
36025,2020-04-01,44527,51,2,22,7,134,2.142857142857143,4.812489372419302,"(37.5, 52.0]",Q3
36025,2020-04-02,44527,51,2,24,9,143,2.2857142857142856,5.133321997247256,"(37.5, 52.0]",Q3
36025,2020-04-03,44527,51,2,26,18,161,2.5714285714285716,5.774987246903164,"(37.5, 52.0]",Q3
36025,2020-04-04,44527,51,1,27,12,173,2.7142857142857144,6.095819871731117,"(37.5, 52.0]",Q3
36025,2020-04-05,44527,51,2,29,28,201,2.5714285714285716,5.774987246903164,"(37.5, 52.0]",Q3
36025,2020-04-06,44527,51,7,36,30,231,2.857142857142857,6.41665249655907,"(37.5, 52.0]",Q3
36025,2020-04-07,44527,51,1,37,16,247,2.4285714285714284,5.454154622075209,"(37.5, 52.0]",Q3
36025,2020-04-08,44527,51,0,37,22,269,2.142857142857143,4.812489372419302,"(37.5, 52.0]",Q3
36025,2020-04-09,44527,51,2,39,20,289,2.142857142857143,4.812489372419302,"(37.5, 52.0]",Q3
36025,2020-04-10,44527,51,0,39,17,306,1.8571428571428572,4.1708241227633955,"(37.5, 52.0]",Q3
36025,2020-04-11,44527,51,0,39,10,316,1.7142857142857142,3.849991497935442,"(37.5, 52.0]",Q3
36025,2020-04-12,44527,51,3,42,14,330,1.8571428571428572,4.1708241227633955,"(37.5, 52.0]",Q3
36025,2020-04-13,44527,51,3,45,48,378,1.2857142857142858,2.887493623451582,"(37.5, 52.0]",Q3
36025,2020-04-14,44527,51,1,46,7,385,1.2857142857142858,2.887493623451582,"(37.5, 52.0]",Q3
36025,2020-04-15,44527,51,1,47,9,394,1.4285714285714286,3.208326248279535,"(37.5, 52.0]",Q3
36025,2020-04-16,44527,51,1,48,10,404,1.2857142857142858,2.887493623451582,"(37.5, 52.0]",Q3
36025,2020-04-17,44527,51,1,49,8,412,1.4285714285714286,3.208326248279535,"(37.5, 52.0]",Q3
36025,2020-04-18,44527,51,0,49,10,422,1.4285714285714286,3.208326248279535,"(37.5, 52.0]",Q3
36025,2020-04-19,44527,51,0,49,5,427,1.0,2.2458283737956743,"(37.5, 52.0]",Q3
36025,2020-04-20,44527,51,0,49,3,430,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-04-21,44527,51,1,50,18,448,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-04-22,44527,51,0,50,21,469,0.42857142857142855,0.9624978744838605,"(37.5, 52.0]",Q3
36025,2020-04-23,44527,51,1,51,15,484,0.42857142857142855,0.9624978744838605,"(37.5, 52.0]",Q3
36025,2020-04-24,44527,51,7,58,135,619,1.2857142857142858,2.887493623451582,"(37.5, 52.0]",Q3
36025,2020-04-25,44527,51,0,58,35,654,1.2857142857142858,2.887493623451582,"(37.5, 52.0]",Q3
36025,2020-04-26,44527,51,0,58,21,675,1.2857142857142858,2.887493623451582,"(37.5, 52.0]",Q3
36025,2020-04-27,44527,51,1,59,16,691,1.4285714285714286,3.208326248279535,"(37.5, 52.0]",Q3
36025,2020-04-28,44527,51,1,60,14,705,1.4285714285714286,3.208326248279535,"(37.5, 52.0]",Q3
36025,2020-04-29,44527,51,1,61,24,729,1.5714285714285714,3.5291588731074883,"(37.5, 52.0]",Q3
36025,2020-04-30,44527,51,0,61,24,753,1.4285714285714286,3.208326248279535,"(37.5, 52.0]",Q3
36025,2020-05-01,44527,51,0,61,29,782,0.42857142857142855,0.9624978744838605,"(37.5, 52.0]",Q3
36025,2020-05-02,44527,51,0,61,28,810,0.42857142857142855,0.9624978744838605,"(37.5, 52.0]",Q3
36025,2020-05-03,44527,51,1,62,54,864,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-05-04,44527,51,0,62,31,895,0.42857142857142855,0.9624978744838605,"(37.5, 52.0]",Q3
36025,2020-05-05,44527,51,0,62,30,925,0.2857142857142857,0.641665249655907,"(37.5, 52.0]",Q3
36025,2020-05-06,44527,51,1,63,30,955,0.2857142857142857,0.641665249655907,"(37.5, 52.0]",Q3
36025,2020-05-07,44527,51,0,63,24,979,0.2857142857142857,0.641665249655907,"(37.5, 52.0]",Q3
36025,2020-05-08,44527,51,0,63,30,1009,0.2857142857142857,0.641665249655907,"(37.5, 52.0]",Q3
36025,2020-05-09,44527,51,1,64,33,1042,0.42857142857142855,0.9624978744838605,"(37.5, 52.0]",Q3
36025,2020-05-10,44527,51,1,65,19,1061,0.42857142857142855,0.9624978744838605,"(37.5, 52.0]",Q3
36025,2020-05-11,44527,51,0,65,50,1111,0.42857142857142855,0.9624978744838605,"(37.5, 52.0]",Q3
36025,2020-05-12,44527,51,1,66,53,1164,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-05-13,44527,51,1,67,136,1300,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-05-14,44527,51,0,67,120,1420,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-05-15,44527,51,1,68,70,1490,0.7142857142857143,1.6041631241397676,"(37.5, 52.0]",Q3
36025,2020-05-16,44527,51,1,69,51,1541,0.7142857142857143,1.6041631241397676,"(37.5, 52.0]",Q3
36025,2020-05-17,44527,51,0,69,56,1597,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-05-18,44527,51,0,69,65,1662,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-05-19,44527,51,0,69,45,1707,0.42857142857142855,0.9624978744838605,"(37.5, 52.0]",Q3
36025,2020-05-20,44527,51,2,71,65,1772,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
