,FIPS,Median Income,Transit Scores,Test Date,New Positives,Cumulative Positives,Total Tests,Cumulative Tests
4551,36093,63297.0,6350573154.0,2020-04-25,18.0,449.0,186.0,3529.0
4552,36093,63297.0,6350573154.0,2020-04-24,134.0,431.0,964.0,3343.0
4553,36093,63297.0,6350573154.0,2020-04-23,9.0,297.0,33.0,2379.0
4554,36093,63297.0,6350573154.0,2020-04-22,8.0,288.0,47.0,2346.0
4555,36093,63297.0,6350573154.0,2020-04-21,7.0,280.0,24.0,2299.0
4556,36093,63297.0,6350573154.0,2020-04-20,4.0,273.0,23.0,2275.0
4557,36093,63297.0,6350573154.0,2020-04-19,1.0,269.0,23.0,2252.0
4558,36093,63297.0,6350573154.0,2020-04-18,9.0,268.0,36.0,2229.0
4559,36093,63297.0,6350573154.0,2020-04-17,9.0,259.0,38.0,2193.0
4560,36093,63297.0,6350573154.0,2020-04-16,5.0,250.0,35.0,2155.0
4561,36093,63297.0,6350573154.0,2020-04-15,8.0,245.0,45.0,2120.0
4562,36093,63297.0,6350573154.0,2020-04-14,2.0,237.0,18.0,2075.0
4563,36093,63297.0,6350573154.0,2020-04-13,31.0,235.0,232.0,2057.0
4564,36093,63297.0,6350573154.0,2020-04-12,5.0,204.0,27.0,1825.0
4565,36093,63297.0,6350573154.0,2020-04-11,5.0,199.0,27.0,1798.0
4566,36093,63297.0,6350573154.0,2020-04-10,3.0,194.0,24.0,1771.0
4567,36093,63297.0,6350573154.0,2020-04-09,24.0,191.0,183.0,1747.0
4568,36093,63297.0,6350573154.0,2020-04-08,18.0,167.0,104.0,1564.0
4569,36093,63297.0,6350573154.0,2020-04-07,4.0,149.0,23.0,1460.0
4570,36093,63297.0,6350573154.0,2020-04-06,7.0,145.0,35.0,1437.0
4571,36093,63297.0,6350573154.0,2020-04-05,10.0,138.0,64.0,1402.0
4572,36093,63297.0,6350573154.0,2020-04-04,11.0,128.0,64.0,1338.0
4573,36093,63297.0,6350573154.0,2020-04-03,7.0,117.0,38.0,1274.0
4574,36093,63297.0,6350573154.0,2020-04-02,9.0,110.0,42.0,1236.0
4575,36093,63297.0,6350573154.0,2020-04-01,8.0,101.0,31.0,1194.0
4576,36093,63297.0,6350573154.0,2020-03-31,8.0,93.0,22.0,1163.0
4577,36093,63297.0,6350573154.0,2020-03-30,5.0,85.0,33.0,1141.0
4578,36093,63297.0,6350573154.0,2020-03-29,4.0,80.0,12.0,1108.0
4579,36093,63297.0,6350573154.0,2020-03-28,4.0,76.0,28.0,1096.0
4580,36093,63297.0,6350573154.0,2020-03-27,6.0,72.0,43.0,1068.0
4581,36093,63297.0,6350573154.0,2020-03-26,4.0,66.0,41.0,1025.0
4582,36093,63297.0,6350573154.0,2020-03-25,7.0,62.0,32.0,984.0
4583,36093,63297.0,6350573154.0,2020-03-24,9.0,55.0,53.0,952.0
4584,36093,63297.0,6350573154.0,2020-03-23,2.0,46.0,50.0,899.0
4585,36093,63297.0,6350573154.0,2020-03-22,5.0,44.0,62.0,849.0
4586,36093,63297.0,6350573154.0,2020-03-21,7.0,39.0,123.0,787.0
4587,36093,63297.0,6350573154.0,2020-03-20,11.0,32.0,157.0,664.0
4588,36093,63297.0,6350573154.0,2020-03-19,3.0,21.0,115.0,507.0
4589,36093,63297.0,6350573154.0,2020-03-18,4.0,18.0,131.0,392.0
4590,36093,63297.0,6350573154.0,2020-03-17,9.0,14.0,98.0,261.0
4591,36093,63297.0,6350573154.0,2020-03-16,1.0,5.0,27.0,163.0
4592,36093,63297.0,6350573154.0,2020-03-15,2.0,4.0,42.0,136.0
4593,36093,63297.0,6350573154.0,2020-03-14,1.0,2.0,54.0,94.0
4594,36093,63297.0,6350573154.0,2020-03-13,1.0,1.0,20.0,40.0
4595,36093,63297.0,6350573154.0,2020-03-12,0.0,0.0,5.0,20.0
4596,36093,63297.0,6350573154.0,2020-03-11,0.0,0.0,12.0,15.0
4597,36093,63297.0,6350573154.0,2020-03-10,0.0,0.0,0.0,3.0
4598,36093,63297.0,6350573154.0,2020-03-09,0.0,0.0,2.0,3.0
4599,36093,63297.0,6350573154.0,2020-03-08,0.0,0.0,1.0,1.0
4600,36093,63297.0,6350573154.0,2020-03-07,0.0,0.0,0.0,0.0
4601,36093,63297.0,6350573154.0,2020-03-06,0.0,0.0,0.0,0.0
4602,36093,63297.0,6350573154.0,2020-03-05,0.0,0.0,0.0,0.0
4603,36093,63297.0,6350573154.0,2020-03-04,0.0,0.0,0.0,0.0
4604,36093,63297.0,6350573154.0,2020-03-03,0.0,0.0,0.0,0.0
4605,36093,63297.0,6350573154.0,2020-03-02,0.0,0.0,0.0,0.0
4606,36095,57757.0,0.0,2020-06-07,0.0,54.0,65.0,1942.0
4607,36095,57757.0,0.0,2020-06-06,0.0,54.0,59.0,1877.0
4608,36095,57757.0,0.0,2020-06-05,3.0,54.0,85.0,1818.0
4609,36095,57757.0,0.0,2020-06-04,0.0,51.0,60.0,1733.0
4610,36095,57757.0,0.0,2020-06-03,0.0,51.0,63.0,1673.0
4611,36095,57757.0,0.0,2020-06-02,0.0,51.0,46.0,1610.0
4612,36095,57757.0,0.0,2020-06-01,1.0,51.0,39.0,1564.0
4613,36095,57757.0,0.0,2020-05-31,0.0,50.0,47.0,1525.0
4614,36095,57757.0,0.0,2020-05-30,0.0,50.0,41.0,1478.0
4615,36095,57757.0,0.0,2020-05-29,1.0,50.0,32.0,1437.0
4616,36095,57757.0,0.0,2020-05-28,0.0,49.0,32.0,1405.0
4617,36095,57757.0,0.0,2020-05-27,0.0,49.0,74.0,1373.0
4618,36095,57757.0,0.0,2020-05-26,0.0,49.0,46.0,1299.0
4619,36095,57757.0,0.0,2020-05-25,0.0,49.0,12.0,1253.0
4620,36095,57757.0,0.0,2020-05-24,0.0,49.0,21.0,1241.0
4621,36095,57757.0,0.0,2020-05-23,0.0,49.0,29.0,1220.0
4622,36095,57757.0,0.0,2020-05-22,0.0,49.0,23.0,1191.0
4623,36095,57757.0,0.0,2020-05-21,0.0,49.0,27.0,1168.0
4624,36095,57757.0,0.0,2020-05-20,1.0,49.0,33.0,1141.0
4625,36095,57757.0,0.0,2020-05-19,0.0,48.0,34.0,1108.0
4626,36095,57757.0,0.0,2020-05-18,0.0,48.0,21.0,1074.0
4627,36095,57757.0,0.0,2020-05-17,1.0,48.0,36.0,1053.0
4628,36095,57757.0,0.0,2020-05-16,0.0,47.0,39.0,1017.0
4629,36095,57757.0,0.0,2020-05-15,0.0,47.0,22.0,978.0
4630,36095,57757.0,0.0,2020-05-14,0.0,47.0,8.0,956.0
4631,36095,57757.0,0.0,2020-05-13,0.0,47.0,32.0,948.0
4632,36095,57757.0,0.0,2020-05-12,1.0,47.0,27.0,916.0
4633,36095,57757.0,0.0,2020-05-11,0.0,46.0,32.0,889.0
4634,36095,57757.0,0.0,2020-05-10,0.0,46.0,19.0,857.0
4635,36095,57757.0,0.0,2020-05-09,0.0,46.0,23.0,838.0
4636,36095,57757.0,0.0,2020-05-08,1.0,46.0,32.0,815.0
4637,36095,57757.0,0.0,2020-05-07,0.0,45.0,15.0,783.0
4638,36095,57757.0,0.0,2020-05-06,0.0,45.0,20.0,768.0
4639,36095,57757.0,0.0,2020-05-05,0.0,45.0,29.0,748.0
4640,36095,57757.0,0.0,2020-05-04,0.0,45.0,29.0,719.0
4641,36095,57757.0,0.0,2020-05-03,0.0,45.0,21.0,690.0
4642,36095,57757.0,0.0,2020-05-02,2.0,45.0,20.0,669.0
4643,36095,57757.0,0.0,2020-05-01,0.0,43.0,16.0,649.0
4644,36095,57757.0,0.0,2020-04-30,1.0,43.0,24.0,633.0
4645,36095,57757.0,0.0,2020-04-29,3.0,42.0,17.0,609.0
4646,36095,57757.0,0.0,2020-04-28,1.0,39.0,21.0,592.0
4647,36095,57757.0,0.0,2020-04-27,3.0,38.0,19.0,571.0
4648,36095,57757.0,0.0,2020-04-26,0.0,35.0,15.0,552.0
4649,36095,57757.0,0.0,2020-04-25,2.0,35.0,29.0,537.0
4650,36095,57757.0,0.0,2020-04-24,12.0,33.0,177.0,508.0
4651,36095,57757.0,0.0,2020-04-23,0.0,21.0,13.0,331.0
4652,36095,57757.0,0.0,2020-04-22,1.0,21.0,8.0,318.0
4653,36095,57757.0,0.0,2020-04-21,0.0,20.0,0.0,310.0
4654,36095,57757.0,0.0,2020-04-20,0.0,20.0,4.0,310.0
4655,36095,57757.0,0.0,2020-04-19,0.0,20.0,4.0,306.0
4656,36095,57757.0,0.0,2020-04-18,0.0,20.0,2.0,302.0
4657,36095,57757.0,0.0,2020-04-17,0.0,20.0,1.0,300.0
4658,36095,57757.0,0.0,2020-04-16,0.0,20.0,0.0,299.0
4659,36095,57757.0,0.0,2020-04-15,0.0,20.0,5.0,299.0
4660,36095,57757.0,0.0,2020-04-14,0.0,20.0,1.0,294.0
4661,36095,57757.0,0.0,2020-04-13,8.0,20.0,59.0,293.0
4662,36095,57757.0,0.0,2020-04-12,0.0,12.0,4.0,234.0
4663,36095,57757.0,0.0,2020-04-11,0.0,12.0,2.0,230.0
4664,36095,57757.0,0.0,2020-04-10,0.0,12.0,5.0,228.0
4665,36095,57757.0,0.0,2020-04-09,0.0,12.0,16.0,223.0
4666,36095,57757.0,0.0,2020-04-08,0.0,12.0,8.0,207.0
4667,36095,57757.0,0.0,2020-04-07,0.0,12.0,20.0,199.0
4668,36095,57757.0,0.0,2020-04-06,1.0,12.0,19.0,179.0
4669,36095,57757.0,0.0,2020-04-05,0.0,11.0,17.0,160.0
4670,36095,57757.0,0.0,2020-04-04,1.0,11.0,16.0,143.0
4671,36095,57757.0,0.0,2020-04-03,1.0,10.0,21.0,127.0
4672,36095,57757.0,0.0,2020-04-02,1.0,9.0,5.0,106.0
4673,36095,57757.0,0.0,2020-04-01,0.0,8.0,10.0,101.0
4674,36095,57757.0,0.0,2020-03-31,2.0,8.0,7.0,91.0
4675,36095,57757.0,0.0,2020-03-30,0.0,6.0,4.0,84.0
4676,36095,57757.0,0.0,2020-03-29,1.0,6.0,3.0,80.0
4677,36095,57757.0,0.0,2020-03-28,0.0,5.0,5.0,77.0
4678,36095,57757.0,0.0,2020-03-27,2.0,5.0,9.0,72.0
4679,36095,57757.0,0.0,2020-03-26,1.0,3.0,3.0,63.0
4680,36095,57757.0,0.0,2020-03-25,0.0,2.0,2.0,60.0
4681,36095,57757.0,0.0,2020-03-24,1.0,2.0,3.0,58.0
4682,36095,57757.0,0.0,2020-03-23,0.0,1.0,1.0,55.0
4683,36095,57757.0,0.0,2020-03-22,0.0,1.0,3.0,54.0
4684,36095,57757.0,0.0,2020-03-21,0.0,1.0,6.0,51.0
4685,36095,57757.0,0.0,2020-03-20,0.0,1.0,16.0,45.0
4686,36095,57757.0,0.0,2020-03-19,0.0,1.0,10.0,29.0
4687,36095,57757.0,0.0,2020-03-18,1.0,1.0,8.0,19.0
4688,36095,57757.0,0.0,2020-03-17,0.0,0.0,8.0,11.0
4689,36095,57757.0,0.0,2020-03-16,0.0,0.0,0.0,3.0
4690,36095,57757.0,0.0,2020-03-15,0.0,0.0,0.0,3.0
4691,36095,57757.0,0.0,2020-03-14,0.0,0.0,0.0,3.0
4692,36095,57757.0,0.0,2020-03-13,0.0,0.0,0.0,3.0
4693,36095,57757.0,0.0,2020-03-12,0.0,0.0,1.0,3.0
4694,36095,57757.0,0.0,2020-03-11,0.0,0.0,2.0,2.0
4695,36095,57757.0,0.0,2020-03-10,0.0,0.0,0.0,0.0
4696,36095,57757.0,0.0,2020-03-09,0.0,0.0,0.0,0.0
4697,36095,57757.0,0.0,2020-03-08,0.0,0.0,0.0,0.0
4698,36095,57757.0,0.0,2020-03-07,0.0,0.0,0.0,0.0
4699,36095,57757.0,0.0,2020-03-06,0.0,0.0,0.0,0.0
4700,36095,57757.0,0.0,2020-03-05,0.0,0.0,0.0,0.0
4701,36095,57757.0,0.0,2020-03-04,0.0,0.0,0.0,0.0
4702,36095,57757.0,0.0,2020-03-03,0.0,0.0,0.0,0.0
4703,36095,57757.0,0.0,2020-03-02,0.0,0.0,0.0,0.0
4704,36097,50190.0,0.0,2020-06-07,0.0,12.0,45.0,1894.0
4705,36097,50190.0,0.0,2020-06-06,0.0,12.0,47.0,1849.0
4706,36097,50190.0,0.0,2020-06-05,0.0,12.0,139.0,1802.0
4707,36097,50190.0,0.0,2020-06-04,0.0,12.0,32.0,1663.0
4708,36097,50190.0,0.0,2020-06-03,0.0,12.0,22.0,1631.0
4709,36097,50190.0,0.0,2020-06-02,0.0,12.0,40.0,1609.0
4710,36097,50190.0,0.0,2020-06-01,1.0,12.0,26.0,1569.0
4711,36097,50190.0,0.0,2020-05-31,0.0,11.0,30.0,1543.0
4712,36097,50190.0,0.0,2020-05-30,0.0,11.0,76.0,1513.0
4713,36097,50190.0,0.0,2020-05-29,0.0,11.0,64.0,1437.0
4714,36097,50190.0,0.0,2020-05-28,0.0,11.0,52.0,1373.0
4715,36097,50190.0,0.0,2020-05-27,0.0,11.0,41.0,1321.0
4716,36097,50190.0,0.0,2020-05-26,0.0,11.0,68.0,1280.0
4717,36097,50190.0,0.0,2020-05-25,0.0,11.0,14.0,1212.0
4718,36097,50190.0,0.0,2020-05-24,0.0,11.0,52.0,1198.0
4719,36097,50190.0,0.0,2020-05-23,0.0,11.0,45.0,1146.0
4720,36097,50190.0,0.0,2020-05-22,0.0,11.0,78.0,1101.0
4721,36097,50190.0,0.0,2020-05-21,1.0,11.0,49.0,1023.0
4722,36097,50190.0,0.0,2020-05-20,0.0,10.0,42.0,974.0
4723,36097,50190.0,0.0,2020-05-19,0.0,10.0,44.0,932.0
4724,36097,50190.0,0.0,2020-05-18,0.0,10.0,57.0,888.0
4725,36097,50190.0,0.0,2020-05-17,1.0,10.0,55.0,831.0
4726,36097,50190.0,0.0,2020-05-16,1.0,9.0,32.0,776.0
4727,36097,50190.0,0.0,2020-05-15,0.0,8.0,52.0,744.0
4728,36097,50190.0,0.0,2020-05-14,0.0,8.0,18.0,692.0
4729,36097,50190.0,0.0,2020-05-13,0.0,8.0,46.0,674.0
4730,36097,50190.0,0.0,2020-05-12,0.0,8.0,32.0,628.0
4731,36097,50190.0,0.0,2020-05-11,1.0,8.0,17.0,596.0
4732,36097,50190.0,0.0,2020-05-10,0.0,7.0,14.0,579.0
4733,36097,50190.0,0.0,2020-05-09,0.0,7.0,31.0,565.0
4734,36097,50190.0,0.0,2020-05-08,0.0,7.0,38.0,534.0
4735,36097,50190.0,0.0,2020-05-07,0.0,7.0,9.0,496.0
4736,36097,50190.0,0.0,2020-05-06,0.0,7.0,12.0,487.0
4737,36097,50190.0,0.0,2020-05-05,0.0,7.0,31.0,475.0
4738,36097,50190.0,0.0,2020-05-04,0.0,7.0,5.0,444.0
4739,36097,50190.0,0.0,2020-05-03,0.0,7.0,12.0,439.0
4740,36097,50190.0,0.0,2020-05-02,0.0,7.0,2.0,427.0
4741,36097,50190.0,0.0,2020-05-01,0.0,7.0,7.0,425.0
4742,36097,50190.0,0.0,2020-04-30,0.0,7.0,6.0,418.0
4743,36097,50190.0,0.0,2020-04-29,0.0,7.0,7.0,412.0
4744,36097,50190.0,0.0,2020-04-28,0.0,7.0,15.0,405.0
4745,36097,50190.0,0.0,2020-04-27,0.0,7.0,8.0,390.0
4746,36097,50190.0,0.0,2020-04-26,0.0,7.0,9.0,382.0
4747,36097,50190.0,0.0,2020-04-25,0.0,7.0,10.0,373.0
4748,36097,50190.0,0.0,2020-04-24,0.0,7.0,38.0,363.0
4749,36097,50190.0,0.0,2020-04-23,0.0,7.0,18.0,325.0
4750,36097,50190.0,0.0,2020-04-22,0.0,7.0,108.0,307.0
4751,36097,50190.0,0.0,2020-04-21,0.0,7.0,10.0,199.0
4752,36097,50190.0,0.0,2020-04-20,0.0,7.0,4.0,189.0
4753,36097,50190.0,0.0,2020-04-19,1.0,7.0,4.0,185.0
4754,36097,50190.0,0.0,2020-04-18,0.0,6.0,0.0,181.0
4755,36097,50190.0,0.0,2020-04-17,0.0,6.0,4.0,181.0
4756,36097,50190.0,0.0,2020-04-16,0.0,6.0,8.0,177.0
4757,36097,50190.0,0.0,2020-04-15,0.0,6.0,5.0,169.0
4758,36097,50190.0,0.0,2020-04-14,0.0,6.0,0.0,164.0
4759,36097,50190.0,0.0,2020-04-13,1.0,6.0,11.0,164.0
4760,36097,50190.0,0.0,2020-04-12,0.0,5.0,1.0,153.0
4761,36097,50190.0,0.0,2020-04-11,0.0,5.0,1.0,152.0
4762,36097,50190.0,0.0,2020-04-10,0.0,5.0,7.0,151.0
4763,36097,50190.0,0.0,2020-04-09,1.0,5.0,4.0,144.0
4764,36097,50190.0,0.0,2020-04-08,0.0,4.0,20.0,140.0
4765,36097,50190.0,0.0,2020-04-07,0.0,4.0,12.0,120.0
4766,36097,50190.0,0.0,2020-04-06,0.0,4.0,4.0,108.0
4767,36097,50190.0,0.0,2020-04-05,0.0,4.0,9.0,104.0
4768,36097,50190.0,0.0,2020-04-04,0.0,4.0,2.0,95.0
4769,36097,50190.0,0.0,2020-04-03,1.0,4.0,5.0,93.0
4770,36097,50190.0,0.0,2020-04-02,0.0,3.0,13.0,88.0
4771,36097,50190.0,0.0,2020-04-01,1.0,3.0,8.0,75.0
4772,36097,50190.0,0.0,2020-03-31,0.0,2.0,1.0,67.0
4773,36097,50190.0,0.0,2020-03-30,0.0,2.0,6.0,66.0
4774,36097,50190.0,0.0,2020-03-29,1.0,2.0,6.0,60.0
4775,36097,50190.0,0.0,2020-03-28,0.0,1.0,7.0,54.0
4776,36097,50190.0,0.0,2020-03-27,1.0,1.0,6.0,47.0
4777,36097,50190.0,0.0,2020-03-26,0.0,0.0,8.0,41.0
4778,36097,50190.0,0.0,2020-03-25,0.0,0.0,1.0,33.0
4779,36097,50190.0,0.0,2020-03-24,0.0,0.0,0.0,32.0
4780,36097,50190.0,0.0,2020-03-23,0.0,0.0,8.0,32.0
4781,36097,50190.0,0.0,2020-03-22,0.0,0.0,7.0,24.0
4782,36097,50190.0,0.0,2020-03-21,0.0,0.0,3.0,17.0
4783,36097,50190.0,0.0,2020-03-20,0.0,0.0,9.0,14.0
4784,36097,50190.0,0.0,2020-03-19,0.0,0.0,0.0,5.0
4785,36097,50190.0,0.0,2020-03-18,0.0,0.0,1.0,5.0
4786,36097,50190.0,0.0,2020-03-17,0.0,0.0,0.0,4.0
4787,36097,50190.0,0.0,2020-03-16,0.0,0.0,2.0,4.0
4788,36097,50190.0,0.0,2020-03-15,0.0,0.0,1.0,2.0
4789,36097,50190.0,0.0,2020-03-14,0.0,0.0,1.0,1.0
4790,36097,50190.0,0.0,2020-03-13,0.0,0.0,0.0,0.0
4791,36097,50190.0,0.0,2020-03-12,0.0,0.0,0.0,0.0
4792,36097,50190.0,0.0,2020-03-11,0.0,0.0,0.0,0.0
4793,36097,50190.0,0.0,2020-03-10,0.0,0.0,0.0,0.0
4794,36097,50190.0,0.0,2020-03-09,0.0,0.0,0.0,0.0
4795,36097,50190.0,0.0,2020-03-08,0.0,0.0,0.0,0.0
4796,36097,50190.0,0.0,2020-03-07,0.0,0.0,0.0,0.0
4797,36097,50190.0,0.0,2020-03-06,0.0,0.0,0.0,0.0
4798,36097,50190.0,0.0,2020-03-05,0.0,0.0,0.0,0.0
4799,36097,50190.0,0.0,2020-03-04,0.0,0.0,0.0,0.0
4800,36097,50190.0,0.0,2020-03-03,0.0,0.0,0.0,0.0
4801,36097,50190.0,0.0,2020-03-02,0.0,0.0,0.0,0.0
4802,36099,54184.0,1444835.0,2020-06-07,0.0,61.0,118.0,3161.0
4803,36099,54184.0,1444835.0,2020-06-06,0.0,61.0,162.0,3043.0
4804,36099,54184.0,1444835.0,2020-06-05,0.0,61.0,165.0,2881.0
4805,36099,54184.0,1444835.0,2020-06-04,1.0,61.0,141.0,2716.0
4806,36099,54184.0,1444835.0,2020-06-03,0.0,60.0,106.0,2575.0
4807,36099,54184.0,1444835.0,2020-06-02,1.0,60.0,157.0,2469.0
4808,36099,54184.0,1444835.0,2020-06-01,0.0,59.0,60.0,2312.0
4809,36099,54184.0,1444835.0,2020-05-31,1.0,59.0,81.0,2252.0
4810,36099,54184.0,1444835.0,2020-05-30,0.0,58.0,138.0,2171.0
4811,36099,54184.0,1444835.0,2020-05-29,1.0,58.0,68.0,2033.0
4812,36099,54184.0,1444835.0,2020-05-28,1.0,57.0,140.0,1965.0
4813,36099,54184.0,1444835.0,2020-05-27,1.0,56.0,77.0,1825.0
4814,36099,54184.0,1444835.0,2020-05-26,0.0,55.0,50.0,1748.0
4815,36099,54184.0,1444835.0,2020-05-25,0.0,55.0,86.0,1698.0
4816,36099,54184.0,1444835.0,2020-05-24,0.0,55.0,56.0,1612.0
4817,36099,54184.0,1444835.0,2020-05-23,1.0,55.0,103.0,1556.0
4818,36099,54184.0,1444835.0,2020-05-22,0.0,54.0,51.0,1453.0
4819,36099,54184.0,1444835.0,2020-05-21,2.0,54.0,54.0,1402.0
4820,36099,54184.0,1444835.0,2020-05-20,0.0,52.0,79.0,1348.0
4821,36099,54184.0,1444835.0,2020-05-19,1.0,52.0,50.0,1269.0
4822,36099,54184.0,1444835.0,2020-05-18,0.0,51.0,65.0,1219.0
4823,36099,54184.0,1444835.0,2020-05-17,0.0,51.0,122.0,1154.0
4824,36099,54184.0,1444835.0,2020-05-16,1.0,51.0,48.0,1032.0
4825,36099,54184.0,1444835.0,2020-05-15,1.0,50.0,29.0,984.0
4826,36099,54184.0,1444835.0,2020-05-14,0.0,49.0,30.0,955.0
4827,36099,54184.0,1444835.0,2020-05-13,0.0,49.0,40.0,925.0
4828,36099,54184.0,1444835.0,2020-05-12,0.0,49.0,49.0,885.0
4829,36099,54184.0,1444835.0,2020-05-11,0.0,49.0,25.0,836.0
4830,36099,54184.0,1444835.0,2020-05-10,0.0,49.0,41.0,811.0
4831,36099,54184.0,1444835.0,2020-05-09,1.0,49.0,42.0,770.0
4832,36099,54184.0,1444835.0,2020-05-08,2.0,48.0,46.0,728.0
4833,36099,54184.0,1444835.0,2020-05-07,0.0,46.0,19.0,682.0
4834,36099,54184.0,1444835.0,2020-05-06,0.0,46.0,24.0,663.0
4835,36099,54184.0,1444835.0,2020-05-05,0.0,46.0,20.0,639.0
4836,36099,54184.0,1444835.0,2020-05-04,1.0,46.0,26.0,619.0
4837,36099,54184.0,1444835.0,2020-05-03,0.0,45.0,19.0,593.0
4838,36099,54184.0,1444835.0,2020-05-02,3.0,45.0,51.0,574.0
4839,36099,54184.0,1444835.0,2020-05-01,1.0,42.0,26.0,523.0
4840,36099,54184.0,1444835.0,2020-04-30,2.0,41.0,22.0,497.0
4841,36099,54184.0,1444835.0,2020-04-29,1.0,39.0,24.0,475.0
4842,36099,54184.0,1444835.0,2020-04-28,0.0,38.0,13.0,451.0
4843,36099,54184.0,1444835.0,2020-04-27,0.0,38.0,9.0,438.0
4844,36099,54184.0,1444835.0,2020-04-26,0.0,38.0,12.0,429.0
4845,36099,54184.0,1444835.0,2020-04-25,2.0,38.0,11.0,417.0
4846,36099,54184.0,1444835.0,2020-04-24,18.0,36.0,135.0,406.0
4847,36099,54184.0,1444835.0,2020-04-23,0.0,18.0,5.0,271.0
4848,36099,54184.0,1444835.0,2020-04-22,0.0,18.0,15.0,266.0
4849,36099,54184.0,1444835.0,2020-04-21,0.0,18.0,3.0,251.0
4850,36099,54184.0,1444835.0,2020-04-20,0.0,18.0,0.0,248.0
4851,36099,54184.0,1444835.0,2020-04-19,0.0,18.0,2.0,248.0
4852,36099,54184.0,1444835.0,2020-04-18,0.0,18.0,5.0,246.0
4853,36099,54184.0,1444835.0,2020-04-17,0.0,18.0,2.0,241.0
4854,36099,54184.0,1444835.0,2020-04-16,0.0,18.0,3.0,239.0
4855,36099,54184.0,1444835.0,2020-04-15,0.0,18.0,2.0,236.0
4856,36099,54184.0,1444835.0,2020-04-14,0.0,18.0,1.0,234.0
4857,36099,54184.0,1444835.0,2020-04-13,2.0,18.0,33.0,233.0
4858,36099,54184.0,1444835.0,2020-04-12,0.0,16.0,1.0,200.0
4859,36099,54184.0,1444835.0,2020-04-11,0.0,16.0,3.0,199.0
4860,36099,54184.0,1444835.0,2020-04-10,1.0,16.0,5.0,196.0
4861,36099,54184.0,1444835.0,2020-04-09,0.0,15.0,8.0,191.0
4862,36099,54184.0,1444835.0,2020-04-08,3.0,15.0,20.0,183.0
4863,36099,54184.0,1444835.0,2020-04-07,2.0,12.0,14.0,163.0
4864,36099,54184.0,1444835.0,2020-04-06,1.0,10.0,8.0,149.0
4865,36099,54184.0,1444835.0,2020-04-05,0.0,9.0,11.0,141.0
4866,36099,54184.0,1444835.0,2020-04-04,3.0,9.0,15.0,130.0
4867,36099,54184.0,1444835.0,2020-04-03,0.0,6.0,7.0,115.0
4868,36099,54184.0,1444835.0,2020-04-02,2.0,6.0,13.0,108.0
4869,36099,54184.0,1444835.0,2020-04-01,2.0,4.0,14.0,95.0
4870,36099,54184.0,1444835.0,2020-03-31,0.0,2.0,1.0,81.0
4871,36099,54184.0,1444835.0,2020-03-30,2.0,2.0,7.0,80.0
4872,36099,54184.0,1444835.0,2020-03-29,0.0,0.0,5.0,73.0
4873,36099,54184.0,1444835.0,2020-03-28,0.0,0.0,4.0,68.0
4874,36099,54184.0,1444835.0,2020-03-27,0.0,0.0,16.0,64.0
4875,36099,54184.0,1444835.0,2020-03-26,0.0,0.0,11.0,48.0
4876,36099,54184.0,1444835.0,2020-03-25,0.0,0.0,6.0,37.0
4877,36099,54184.0,1444835.0,2020-03-24,0.0,0.0,0.0,31.0
4878,36099,54184.0,1444835.0,2020-03-23,0.0,0.0,11.0,31.0
4879,36099,54184.0,1444835.0,2020-03-22,0.0,0.0,4.0,20.0
4880,36099,54184.0,1444835.0,2020-03-21,0.0,0.0,3.0,16.0
4881,36099,54184.0,1444835.0,2020-03-20,0.0,0.0,6.0,13.0
4882,36099,54184.0,1444835.0,2020-03-19,0.0,0.0,2.0,7.0
4883,36099,54184.0,1444835.0,2020-03-18,0.0,0.0,2.0,5.0
4884,36099,54184.0,1444835.0,2020-03-17,0.0,0.0,1.0,3.0
4885,36099,54184.0,1444835.0,2020-03-16,0.0,0.0,1.0,2.0
4886,36099,54184.0,1444835.0,2020-03-15,0.0,0.0,1.0,1.0
4887,36099,54184.0,1444835.0,2020-03-14,0.0,0.0,0.0,0.0
4888,36099,54184.0,1444835.0,2020-03-13,0.0,0.0,0.0,0.0
4889,36099,54184.0,1444835.0,2020-03-12,0.0,0.0,0.0,0.0
4890,36099,54184.0,1444835.0,2020-03-11,0.0,0.0,0.0,0.0
4891,36099,54184.0,1444835.0,2020-03-10,0.0,0.0,0.0,0.0
4892,36099,54184.0,1444835.0,2020-03-09,0.0,0.0,0.0,0.0
4893,36099,54184.0,1444835.0,2020-03-08,0.0,0.0,0.0,0.0
4894,36099,54184.0,1444835.0,2020-03-07,0.0,0.0,0.0,0.0
4895,36099,54184.0,1444835.0,2020-03-06,0.0,0.0,0.0,0.0
4896,36099,54184.0,1444835.0,2020-03-05,0.0,0.0,0.0,0.0
4897,36099,54184.0,1444835.0,2020-03-04,0.0,0.0,0.0,0.0
4898,36099,54184.0,1444835.0,2020-03-03,0.0,0.0,0.0,0.0
4899,36099,54184.0,1444835.0,2020-03-02,0.0,0.0,0.0,0.0
4900,36101,54862.0,2556105385.0,2020-06-07,0.0,251.0,162.0,7144.0
4901,36101,54862.0,2556105385.0,2020-06-06,0.0,251.0,120.0,6982.0
4902,36101,54862.0,2556105385.0,2020-06-05,5.0,251.0,360.0,6862.0
4903,36101,54862.0,2556105385.0,2020-06-04,1.0,246.0,148.0,6502.0
4904,36101,54862.0,2556105385.0,2020-06-03,2.0,245.0,187.0,6354.0
